,title,label
4674," Alberto Fernández (President of Argentina), on the increase in cases in Buenos Aires: “They wanted to go running, go running. This is the consequence.”",t
4675, Persons with type A blood are more prone to the coronavirus.,t
4680, Face masks cause COVID-19 infection in the brain.,t
4681, The salt wáter of beaches and chlorine used in swimming pools could stop COVID-19.,t
4692, Passengers at Delhi airport got agitated Wednesday morning as their passports were withheld by airport authorities.,t
4693," A Facebook post claims nicotine help to prevent COVID-19, this is why smokers don’t get infected.",t
4697," 2019 coronavirus can live for “up to 3 hours in the air, up to 4 hours on copper, up to 24 hours on cardboard up to 3 days on plastic and stainless steel.”",t
4716, There is a connection between 5G and Covid-19.,t
4730,"Is This Timeline of Trump’s Coronavirus Responses Accurate?
U.S. President Donald Trump claimed that he felt COVID-19 was a pandemic ""long before it was called a pandemic,"" but his previous recorded statements paint a different picture. 




							Mostly True",t
4734, You have to take off your clothes and shoes outside and wash them with disinfectants. The virus sticks to the floor for nine hours and also spreads via the wind.,t
4741, Two malaria medications work to treat COVID-19.,t
4781," A picture that is shared in Social Media compared deaths by malaria, alcohol, car accidents, the flu, suicide and other causes since the beginning of 2020 with COVID-19. The message is that the number of people who die of COVID-19 is low in comparison.",t
4792," Says that “over a 45-minute period that we had the press conference” on the coronavirus on March 13, 2020, the stock market set “an all-time record.”",t
4794, Smoking protects against COVID-19.,t
4801, Air cleaner removes the virus from the air and surfaces. Full page ad in national newspaper in Denmark.,t
4818," The US uses the new coronavirus to put in place global control. They are going to inject nano-chips during vaccination, to control the foreign economies affected by COVID-19, and to govern those countries.",t
4819,"‘Uncle With Masters Degree’ Gets Facts Wrong in Coronavirus ‘Announcement’
A viral Facebook post amplified dubious and potentially dangerous claims amid an outbreak of the new coronavirus. 




							News",t
4830, A spray could protect against the coronavirus outbreak.,t
4831," The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C.",t
4837, Lemon and bicarbonate are effective prevention and treatment of coronavirus. Lemon and bicarbonate saved Israel from the new coronavirus.,t
4844, Hydroxychloroquine and Azithromycin are cures for COVID-19.,t
4868, Post says Harvard scientists say the coronavirus is “spreading so fast that it will infect 70% of humanity this year.”,t
4872, A picture that is shared in Social Media explains how much wearing a face masks protects you against an infection using percentages.,t
4875, Coronavirus is also spread through newspapers.,t
4883, The first dog was infected with coronavirus.,t
4891, The University hospital in Vienna found out that Ibuprofen speeds up the spreading of the coronavirus.,t
4897,"‘Good Read From An Immunologist’ Post Misstates Reasons for COVID-19’s Virulence
A viral Facebook post argues the mutation rate of the coronavirus is responsible for its pandemic spread. There is no scientific support for that notion. 




							News",t
4911," Vibrations, including those coming from emotions, can kill the new coronavirus.",t
4913, Denmark is not on the verge of a coronavirus epidemic.,t
4927, Guatemala performs 400 tests per a million people.,t
4936,"Is NYC’s COVID-19 Death Rate at Least 250x Higher Than Tokyo’s?
A viral tweet from software engineer John McAfee raised questions about social-distancing measures during the coronavirus pandemic. 




							Mostly True",t
4945, Favipiravir cures COVID-19.,t
4952," Drugs used against malaria (Hydroxychloroquine, Azithromycin) can cure COVID-19.",t
4958," “With regard to the cost, let me be very clear: HHS has designated the coronavirus test as an essential health benefit. That means, by definition, it’s covered in the private health insurance of every American, as well as covered by Medicare and Medicaid.”",t
4961, Guatemalan Health Minister Hugo Monroy assured that the consumption of Red Bull mixed with alcohol was one of the causes of death in young people diagnosed with COVID-19.,t
4965, Chloroquine cures coronavirus,t
4967, Argentine President Alberto Fernández said that coronavirus dies at 26 degrees Celsius.,t
4986, The coronavirus was invented to implant chips in humans.,t
4997,"Did Disagreement Over Abortion Slow Coronavirus-Relief Talks?
Sources linked to Republican and Democratic lawmakers had each accused the other side of politicizing the negotiations.




							News",t
5007," “So Oscar Health, the company tapped by Trump to profit from covid tests, is a Kushner company. Imagine that, profits over national safety.”",t
5016, BCG vaccine protects from COVID-19.,t
5023," In a speech, Italian politician Vittorio Sgarbi say there are not 25.000 deaths in Italy – 96 percent of the deceased died of other causes.",t
5027," Says a study projects Wisconsin’s coronavirus cases will peak on April 26, 2020.",t
5028, There is a link between COVID-19 and the Kawasaki disease.,t
5029,"Trump Campaign Threatens TV Stations Over Coronavirus Ad
A cease-and-desist letter from the Trump-Pence campaign committee accuses stations of ""airing a patently false, misleading, and deceptive advertisement.""




							News",t
5055,"If You Get Sick With Coronavirus, Can Donald Trump Make You Stay Home?
Who really is in charge of the outbreak response?  As with most things in American government, the answer is complicated.




							News",t
5058," Of the Trump administration’s European travel restrictions that exempt the U.K.: “Well, you can just get into the Chunnel, and you’ll be in the U.K.”",t
5072," We will have a vaccine by september, Oxford’s science team says.",t
5084, The United States is “actually screening fewer people (for the coronavirus than other countries) because we don’t have appropriate testing.”,t
5097, [SARS-CoV-2] is spreading quickly from gas pumps. Shopping carts as well.,t
5098, Sungkai leaves can treat COVID-19 patients.,t
5103, Says it was “unquestionably” not within his “legal authority” to postpone Illinois’ primary election by changing the date or shifting to vote-by-mail.,t
5111,"‘Uncle With Masters Degree’ Gets Facts Wrong in Coronavirus ‘Announcement’
A viral Facebook post amplified dubious and potentially dangerous claims amid an outbreak of the new coronavirus. 




							News",t
5129, The coronavirus could have leaked from a Chinese lab.,t
5136, The coronavirus was transmitted from bats to street dogs.,t
5139, Some blood groups are protected from the COVID-19.,t
5142,"List of Grocery Stores with Special Hours for Seniors, the At-Risk, and Pregnant Women
We've compiled a list of major grocery chains offering dedicated hours set aside for members of vulnerable populations during the COVID-19 pandemic.




							News",t
5146,"Can Your Pets Get Coronavirus, And Can You Catch It from Them?
When talking about a virus, the words “get” or “catch” are vague. A more precise question is: Can my cat or dog become infected with SARS-CoV-2?




							News",t
5154, On social media a graph is reportedly showing a correlation between the use of face masks in four Asian countries and significantly fewer coronaviruses cases.,t
